"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"5","1994","14","Chhattisgarh","Raigarh","5.84","3.28","8.05","13.51","22.56","4.71","39.39","40.12"
"5","1995","14","Chhattisgarh","Raigarh","4.35","3.9","9.8","15.05","25.85","5.13","42.23","42.56"
"5","1996","14","Chhattisgarh","Raigarh","2.54","4.32","10.64","16.59","28.22","5.19","43.27","45.06"
"5","1997","14","Chhattisgarh","Raigarh","6.2","3.91","6.37","11.5","18.88","5.37","37.36","45.95"
"5","1998","14","Chhattisgarh","Raigarh","4.6","3.65","11.33","15.08","26.41","9.41","44.06","40.87"
"5","1999","14","Chhattisgarh","Raigarh","6.09","3.29","10.27","14.17","24.44","8.51","42.32","48.25"
"5","2000","14","Chhattisgarh","Raigarh","21.74","1.82","12.32","2.69","15.01","9.1","48.18","53.1"
"5","2001","14","Chhattisgarh","Raigarh","22.05","5.16","16.24","2.74","18.98","6.82","53.02","55.0"
"5","2002","14","Chhattisgarh","Raigarh","22.32","5.39","16.82","2.99","19.81","7.12","54.63","57.59"
"5","2003","14","Chhattisgarh","Raigarh","24.55","5.86","21.37","2.9","24.28","8.54","63.22","65.79"
"5","2004","14","Chhattisgarh","Raigarh","21.01","5.68","24.13","2.91","27.03","8.39","62.06","67.24"
"5","2005","14","Chhattisgarh","Raigarh","22.28","5.13","25.44","2.87","28.31","9.3","65.03","69.66"
"5","2006","14","Chhattisgarh","Raigarh","26.57","5.44","24.73","2.82","27.55","8.42","68.0","71.71"
"5","2007","14","Chhattisgarh","Raigarh","24.04","4.72","30.96","3.6","34.56","6.63","69.94","72.23"
"5","2008","14","Chhattisgarh","Raigarh","21.41","4.79","32.73","2.88","35.61","8.23","70.05","72.68"
"5","2009","14","Chhattisgarh","Raigarh","22.51","4.92","31.81","2.66","34.48","9.03","70.94","75.33"
"5","2010","14","Chhattisgarh","Raigarh","22.15","4.81","31.81","2.59","34.41","9.48","70.85","74.88"
"5","2011","14","Chhattisgarh","Raigarh","21.95","0.0","32.04","2.37","34.4","10.11","66.45","78.12"
"5","2012","14","Chhattisgarh","Raigarh","21.5","4.57","31.6","2.56","34.16","9.88","70.1","77.32"
"5","2013","14","Chhattisgarh","Raigarh","21.46","4.59","31.51","2.61","34.12","10.04","70.22","77.89"
"5","2014","14","Chhattisgarh","Raigarh","23.27","4.48","32.11","2.57","34.68","9.71","72.14","80.53"
"5","2015","14","Chhattisgarh","Raigarh","23.17","4.53","31.97","2.64","34.6","9.39","71.69","79.72"
"5","2016","14","Chhattisgarh","Raigarh","23.23","4.92","32.46","2.75","35.22","10.85","74.22","82.82"
"5","2017","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","2018","14","Chhattisgarh","Raigarh","27.69","4.08","27.37","2.53","29.9","9.34","71.01","76.98"
"5","2019","14","Chhattisgarh","Raigarh","20.26","3.09","37.76","2.42","40.18","8.84","72.38","77.05"
"5","2020","14","Chhattisgarh","Raigarh","19.66","2.88","29.95","2.31","32.27","8.66","63.47","71.28"
"6","1966","14","Chhattisgarh","Surguja","0.3","0.3","0.0","2.48","2.48","0.8","3.8","3.8"
"6","1967","14","Chhattisgarh","Surguja","0.3","0.0","0.0","2.73","2.73","1.0","4.0","4.0"
"6","1968","14","Chhattisgarh","Surguja","0.4","0.1","0.01","3.03","3.04","1.2","4.7","4.7"
"6","1969","14","Chhattisgarh","Surguja","0.0","0.1","0.0","3.09","3.09","2.0","5.2","5.2"
"6","1970","14","Chhattisgarh","Surguja","0.7","0.4","0.0","2.9","2.9","1.8","6.3","6.3"
"6","1971","14","Chhattisgarh","Surguja","0.6","0.6","0.0","3.27","3.27","1.9","5.4","6.8"
"6","1972","14","Chhattisgarh","Surguja","0.9","0.6","0.0","3.54","3.54","3.5","8.2","8.8"
"6","1973","14","Chhattisgarh","Surguja","1.3","0.7","0.0","3.5","3.5","5.1","10.3","11.1"
"6","1974","14","Chhattisgarh","Surguja","1.8","0.7","0.0","3.45","3.45","5.5","10.5","12.1"
"6","1975","14","Chhattisgarh","Surguja","2.2","1.0","0.0","3.21","3.21","5.0","11.4","12.8"
"6","1976","14","Chhattisgarh","Surguja","2.9","0.7","0.0","2.9","2.9","4.9","11.4","13.1"
"6","1977","14","Chhattisgarh","Surguja","3.0","0.8","0.0","3.04","3.04","5.3","11.4","13.8"
"6","1978","14","Chhattisgarh","Surguja","3.3","0.9","0.21","3.66","3.87","5.6","12.7","14.0"
"6","1979","14","Chhattisgarh","Surguja","3.2","0.4","0.25","3.3","3.55","3.7","10.5","12.3"
"6","1980","14","Chhattisgarh","Surguja","3.9","0.4","0.93","3.65","4.58","3.7","12.4","13.9"
"6","1981","14","Chhattisgarh","Surguja","3.9","0.4","0.71","2.79","3.5","4.8","11.9","13.5"
"6","1982","14","Chhattisgarh","Surguja","4.4","0.8","0.28","3.75","4.03","4.6","13.7","15.3"
"6","1983","14","Chhattisgarh","Surguja","5.4","0.6","0.41","3.29","3.7","5.9","15.7","17.3"
"6","1984","14","Chhattisgarh","Surguja","7.2","1.0","0.44","4.39","4.83","5.9","18.9","20.2"
"6","1985","14","Chhattisgarh","Surguja","8.2","1.1","0.46","5.58","6.04","5.1","20.4","21.8"
"6","1986","14","Chhattisgarh","Surguja","8.5","0.9","0.46","4.37","4.83","7.4","21.6","23.2"
"6","1987","14","Chhattisgarh","Surguja","8.0","0.9","0.49","4.75","5.24","7.8","22.0","23.0"
"6","1988","14","Chhattisgarh","Surguja","8.0","0.8","0.8","4.5","5.3","7.4","21.5","22.8"
"6","1989","14","Chhattisgarh","Surguja","8.2","0.7","0.8","4.4","5.2","8.5","22.5","23.7"
"6","1990","14","Chhattisgarh","Surguja","5.5","-1.0","-1.0","2.2","2.4","6.3","20.9","22.1"
"6","1991","14","Chhattisgarh","Surguja","5.65","-1.0","-1.0","1.74","1.95","6.89","21.26","22.47"
"6","1992","14","Chhattisgarh","Surguja","5.45","-1.0","-1.0","1.8","2.55","5.47","19.99","21.68"
"6","1993","14","Chhattisgarh","Surguja","6.57","-1.0","-1.0","2.67","3.39","6.36","22.85","24.53"
"6","1994","14","Chhattisgarh","Surguja","7.15","-1.0","-1.0","2.64","3.36","7.48","24.85","26.75"
"6","1995","14","Chhattisgarh","Surguja","6.87","-1.0","-1.0","3.5","4.22","7.8","25.77","27.73"
"6","1996","14","Chhattisgarh","Surguja","6.56","-1.0","-1.0","2.71","3.17","9.07","26.03","28.36"
"6","1997","14","Chhattisgarh","Surguja","5.94","-1.0","-1.0","2.95","3.27","10.13","26.52","28.26"
"6","1998","14","Chhattisgarh","Surguja","8.39","-1.0","-1.0","3.84","4.17","11.25","29.48","29.24"
"6","1999","14","Chhattisgarh","Surguja","8.82","-1.0","-1.0","4.47","4.79","12.82","32.27","35.08"
"6","2000","14","Chhattisgarh","Surguja","9.32","1.67","-1.0","4.52","4.84","14.59","35.5","37.69"
"6","2001","14","Chhattisgarh","Surguja","10.57","-1.0","-1.0","4.42","4.77","15.38","36.56","40.4"
"6","2002","14","Chhattisgarh","Surguja","10.39","-1.0","-1.0","4.63","5.0","17.27","38.59","40.98"
"6","2003","14","Chhattisgarh","Surguja","12.04","0.18","-1.0","4.91","5.88","17.05","41.13","43.88"
"6","2004","14","Chhattisgarh","Surguja","11.88","0.08","-1.0","5.47","6.57","16.87","41.38","44.64"
"6","2005","14","Chhattisgarh","Surguja","12.86","0.56","-1.0","5.68","6.63","16.4","42.47","46.42"
"6","2006","14","Chhattisgarh","Surguja","12.27","0.25","-1.0","5.49","6.59","19.61","44.71","48.57"
"6","2007","14","Chhattisgarh","Surguja","10.25","0.16","-1.0","5.48","6.79","20.57","43.78","46.84"
"6","2008","14","Chhattisgarh","Surguja","9.83","0.06","-1.0","4.77","6.68","21.77","44.33","48.16"
"6","2009","14","Chhattisgarh","Surguja","8.68","0.12","-1.0","5.36","7.09","22.76","44.65","47.76"
"6","2010","14","Chhattisgarh","Surguja","8.2","0.16","-1.0","4.56","6.19","26.75","47.29","50.39"
"6","2011","14","Chhattisgarh","Surguja","14.08","0.0","1.84","5.58","7.42","28.4","49.9","55.84"
"6","2012","14","Chhattisgarh","Surguja","12.46","1.7","2.2","7.06","9.26","30.67","54.09","58.26"
"6","2013","14","Chhattisgarh","Surguja","10.91","1.75","3.16","6.15","9.31","37.11","59.08","63.7"
"6","2014","14","Chhattisgarh","Surguja","12.07","2.43","3.31","6.2","9.5","32.38","56.39","63.98"
"6","2015","14","Chhattisgarh","Surguja","97.56","2.36","20.46","3.24","23.69","22.79","146.39","152.69"
"6","2016","14","Chhattisgarh","Surguja","12.81","2.25","2.49","6.98","9.44","30.83","55.33","59.52"
"6","2017","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"6","2018","14","Chhattisgarh","Surguja","11.61","2.09","12.05","5.49","17.53","22.23","53.47","60.34"
"6","2019","14","Chhattisgarh","Surguja","11.33","3.27","15.01","6.37","21.39","20.19","56.18","63.22"
"6","2020","14","Chhattisgarh","Surguja","8.81","3.62","14.88","5.45","20.33","18.49","51.25","57.7"
"7","1966","6","Madhya Pradesh","Jabalpur","8.2","0.2","0.02","2.25","2.27","1.0","11.6","11.6"
"7","1967","6","Madhya Pradesh","Jabalpur","9.4","0.2","0.04","2.13","2.17","0.8","12.6","12.6"
"7","1968","6","Madhya Pradesh","Jabalpur","10.9","0.3","0.04","2.24","2.28","1.6","15.0","17.1"
"7","1969","6","Madhya Pradesh","Jabalpur","15.9","0.2","0.05","2.48","2.53","2.3","21.4","21.4"
"7","1970","6","Madhya Pradesh","Jabalpur","12.1","0.8","0.03","3.5","3.53","2.8","18.9","22.6"
"7","1971","6","Madhya Pradesh","Jabalpur","16.0","0.4","0.19","3.13","3.32","2.2","21.3","28.6"
"7","1972","6","Madhya Pradesh","Jabalpur","15.7","0.1","0.65","3.56","4.21","2.3","21.6","27.1"
"7","1973","6","Madhya Pradesh","Jabalpur","12.3","0.2","0.52","4.24","4.76","4.6","21.3","24.3"
"7","1974","6","Madhya Pradesh","Jabalpur","13.3","0.2","0.78","4.49","5.27","4.4","22.7","27.1"
"7","1975","6","Madhya Pradesh","Jabalpur","14.6","5.0","1.25","5.28","6.53","4.7","30.3","35.5"
"7","1976","6","Madhya Pradesh","Jabalpur","15.7","0.2","1.81","6.48","8.29","5.9","29.6","33.9"
"7","1977","6","Madhya Pradesh","Jabalpur","15.7","0.1","1.05","5.41","6.46","1.7","23.7","30.7"
"7","1978","6","Madhya Pradesh","Jabalpur","17.2","0.2","1.39","6.27","7.66","1.7","26.2","32.6"
"7","1979","6","Madhya Pradesh","Jabalpur","10.9","0.2","2.09","6.9","8.99","1.6","20.1","21.2"
"7","1980","6","Madhya Pradesh","Jabalpur","12.0","0.4","2.51","7.88","10.39","7.3","29.7","37.0"
"7","1981","6","Madhya Pradesh","Jabalpur","9.2","0.3","2.27","8.31","10.58","6.9","25.8","29.5"
"7","1982","6","Madhya Pradesh","Jabalpur","12.3","0.2","1.95","9.95","11.9","8.0","32.3","36.8"
"7","1983","6","Madhya Pradesh","Jabalpur","13.0","0.4","2.13","11.34","13.47","6.8","33.6","38.9"
"7","1984","6","Madhya Pradesh","Jabalpur","12.3","0.1","2.38","12.36","14.74","8.7","35.8","43.1"
"7","1985","6","Madhya Pradesh","Jabalpur","12.7","0.2","2.94","14.23","17.17","9.8","39.9","47.1"
"7","1986","6","Madhya Pradesh","Jabalpur","7.5","1.0","3.68","15.91","19.59","8.9","37.0","41.1"
"7","1987","6","Madhya Pradesh","Jabalpur","13.3","0.3","4.05","19.04","23.09","11.6","48.0","54.0"
"7","1988","6","Madhya Pradesh","Jabalpur","13.7","0.3","5.7","21.4","27.1","12.5","53.6","59.2"
"7","1989","6","Madhya Pradesh","Jabalpur","8.3","0.3","7.7","26.1","33.8","13.6","55.9","62.1"
"7","1990","6","Madhya Pradesh","Jabalpur","14.9","-1.0","6.4","30.1","37.5","18.8","73.5","77.3"
"7","1991","6","Madhya Pradesh","Jabalpur","16.43","0.53","9.13","34.3","44.43","20.02","84.41","94.52"
"7","1992","6","Madhya Pradesh","Jabalpur","18.9","-1.0","12.22","40.68","53.9","27.18","102.32","111.3"
"7","1993","6","Madhya Pradesh","Jabalpur","17.04","-1.0","5.41","28.21","34.62","30.37","84.77","125.7"
"7","1994","6","Madhya Pradesh","Jabalpur","17.73","-1.0","6.14","30.89","38.03","31.03","89.34","136.68"
"7","1995","6","Madhya Pradesh","Jabalpur","20.52","-1.0","8.7","37.7","47.4","27.4","97.88","138.45"
"7","1996","6","Madhya Pradesh","Jabalpur","19.86","0.74","16.35","34.26","51.61","34.22","109.44","145.84"
"7","1997","6","Madhya Pradesh","Jabalpur","14.97","-1.0","28.39","46.0","75.39","32.5","125.34","131.05"
"7","1998","6","Madhya Pradesh","Jabalpur","17.13","0.79","33.35","49.47","82.82","37.72","138.47","150.76"
"7","1999","6","Madhya Pradesh","Jabalpur","18.42","1.34","46.93","48.65","95.58","32.39","147.75","160.15"
"7","2000","6","Madhya Pradesh","Jabalpur","13.25","0.6","49.84","52.63","102.47","28.35","144.67","156.71"
"7","2001","6","Madhya Pradesh","Jabalpur","18.88","0.4","40.48","49.75","90.22","46.67","156.17","169.73"
"7","2002","6","Madhya Pradesh","Jabalpur","15.78","0.49","52.38","51.42","103.81","32.55","152.62","177.62"
"7","2003","6","Madhya Pradesh","Jabalpur","20.7","1.83","54.87","46.91","101.77","33.74","158.05","179.72"
"7","2004","6","Madhya Pradesh","Jabalpur","16.67","0.73","56.41","48.21","104.62","37.32","159.32","186.26"
"7","2005","6","Madhya Pradesh","Jabalpur","17.75","0.79","61.71","49.97","111.67","37.33","167.55","195.46"
"7","2006","6","Madhya Pradesh","Jabalpur","17.5","0.75","67.97","49.58","117.54","30.82","166.61","193.1"
"7","2007","6","Madhya Pradesh","Jabalpur","20.71","0.9","66.2","50.61","116.81","29.01","167.42","192.0"
"7","2008","6","Madhya Pradesh","Jabalpur","19.83","1.18","73.01","55.0","128.02","40.85","189.87","222.84"
"7","2009","6","Madhya Pradesh","Jabalpur","18.59","1.11","84.22","56.95","141.16","39.45","200.32","224.18"
"7","2010","6","Madhya Pradesh","Jabalpur","18.33","1.1","91.66","55.42","147.08","48.05","214.56","240.95"
"7","2011","6","Madhya Pradesh","Jabalpur","20.61","1.48","100.6","58.45","159.05","55.7","236.84","280.49"
"7","2012","6","Madhya Pradesh","Jabalpur","27.22","2.0","113.39","61.6","174.97","59.19","263.39","319.13"
"7","2013","6","Madhya Pradesh","Jabalpur","29.01","4.64","127.01","72.2","199.2","71.95","304.8","356.45"
"7","2014","6","Madhya Pradesh","Jabalpur","31.21","4.89","131.18","81.45","212.63","74.33","323.06","388.71"
"7","2015","6","Madhya Pradesh","Jabalpur","29.72","2.34","135.24","73.77","209.01","72.79","313.87","382.86"
"7","2016","6","Madhya Pradesh","Jabalpur","56.99","2.28","130.54","66.29","196.83","70.62","326.7","423.83"
"7","2017","6","Madhya Pradesh","Jabalpur","68.2","2.52","160.69","80.01","240.71","78.86","390.28","495.06"
"7","2018","6","Madhya Pradesh","Jabalpur","77.41","3.64","212.83","91.32","304.15","86.69","471.88","582.49"
"7","2019","6","Madhya Pradesh","Jabalpur","74.17","3.07","246.23","60.31","306.54","86.15","469.92","648.96"
"7","2020","6","Madhya Pradesh","Jabalpur","28.89","3.1","291.83","49.41","341.24","140.66","513.89","874.5"
"8","1966","6","Madhya Pradesh","Balaghat","52.6","36.2","0.0","2.24","2.24","2.0","93.0","93.6"
"8","1967","6","Madhya Pradesh","Balaghat","52.0","38.5","0.0","2.05","2.05","1.9","94.4","95.1"
"8","1968","6","Madhya Pradesh","Balaghat","56.0","40.3","0.0","3.23","3.23","2.1","101.6","102.4"
"8","1969","6","Madhya Pradesh","Balaghat","58.6","40.6","0.0","3.25","3.25","1.7","104.1","104.1"
"8","1970","6","Madhya Pradesh","Balaghat","60.3","40.1","0.0","2.27","2.27","2.0","104.3","105.5"
"8","1971","6","Madhya Pradesh","Balaghat","60.3","40.2","0.0","3.08","3.08","2.0","105.5","106.9"
"8","1972","6","Madhya Pradesh","Balaghat","58.5","38.0","0.0","3.5","3.5","2.3","101.8","103.3"
"8","1973","6","Madhya Pradesh","Balaghat","57.4","36.9","0.0","3.89","3.89","2.2","99.6","103.5"
"8","1974","6","Madhya Pradesh","Balaghat","65.9","35.3","0.0","3.57","3.57","2.5","106.3","110.5"
"8","1975","6","Madhya Pradesh","Balaghat","66.2","35.9","0.0","4.85","4.85","2.8","108.9","117.1"
"8","1976","6","Madhya Pradesh","Balaghat","67.7","35.1","0.0","4.68","4.68","2.5","109.1","116.1"
"8","1977","6","Madhya Pradesh","Balaghat","66.8","36.6","0.0","5.11","5.11","2.9","111.1","120.2"
"8","1978","6","Madhya Pradesh","Balaghat","75.8","30.9","0.0","4.91","4.91","2.4","113.7","124.1"
"8","1979","6","Madhya Pradesh","Balaghat","64.1","33.5","0.0","7.56","7.56","3.8","108.6","113.1"
"8","1980","6","Madhya Pradesh","Balaghat","66.1","35.1","0.0","5.49","5.49","3.4","110.0","117.5"
"8","1981","6","Madhya Pradesh","Balaghat","68.2","35.5","0.0","5.59","5.59","3.8","112.3","120.6"
"8","1982","6","Madhya Pradesh","Balaghat","68.1","34.3","0.0","6.86","6.86","3.4","112.6","121.1"
"8","1983","6","Madhya Pradesh","Balaghat","68.5","34.5","0.0","6.97","6.97","3.5","113.4","124.1"
"8","1984","6","Madhya Pradesh","Balaghat","69.6","33.9","0.0","8.31","8.31","2.7","114.6","122.4"
"8","1985","6","Madhya Pradesh","Balaghat","71.2","34.2","0.0","7.96","7.96","3.6","116.9","127.8"
"8","1986","6","Madhya Pradesh","Balaghat","75.1","33.2","0.0","8.46","8.46","3.9","120.7","132.3"
"8","1987","6","Madhya Pradesh","Balaghat","68.2","27.6","0.0","9.51","9.51","4.2","110.0","120.0"
"8","1988","6","Madhya Pradesh","Balaghat","75.3","30.9","0.0","9.4","9.4","4.2","119.8","133.7"
"8","1989","6","Madhya Pradesh","Balaghat","74.7","32.2","0.0","9.9","9.9","3.3","120.1","131.7"
"8","1990","6","Madhya Pradesh","Balaghat","74.8","30.6","0.0","11.0","11.0","3.7","120.1","135.7"
"8","1991","6","Madhya Pradesh","Balaghat","70.22","31.68","0.02","11.14","11.16","4.12","117.2","128.7"
"8","1992","6","Madhya Pradesh","Balaghat","71.95","32.65","0.03","11.89","11.92","4.23","120.8","132.2"
"8","1993","6","Madhya Pradesh","Balaghat","71.99","32.44","0.05","13.4","13.45","4.15","122.0","137.2"
"8","1994","6","Madhya Pradesh","Balaghat","80.17","27.86","0.37","10.25","10.62","4.62","123.3","141.4"
"8","1995","6","Madhya Pradesh","Balaghat","74.68","30.21","0.03","13.08","13.11","4.48","122.48","140.62"
"8","1996","6","Madhya Pradesh","Balaghat","75.92","27.16","0.03","13.51","13.54","3.42","120.0","134.0"
"8","1997","6","Madhya Pradesh","Balaghat","75.3","27.48","0.02","13.46","13.48","4.49","120.75","134.33"
"8","1998","6","Madhya Pradesh","Balaghat","72.94","28.31","0.02","15.02","15.04","5.16","121.44","137.47"
"8","1999","6","Madhya Pradesh","Balaghat","74.24","26.98","0.02","16.18","16.2","6.49","123.91","144.6"
"8","2000","6","Madhya Pradesh","Balaghat","74.29","26.03","0.05","17.52","17.57","4.0","121.89","136.26"
"8","2001","6","Madhya Pradesh","Balaghat","73.43","26.35","0.32","18.87","19.19","5.01","123.98","142.45"
"8","2002","6","Madhya Pradesh","Balaghat","70.55","28.31","0.28","18.82","19.1","5.06","123.02","139.62"
"8","2003","6","Madhya Pradesh","Balaghat","74.35","25.92","0.24","16.63","16.87","5.81","122.94","142.62"
"8","2004","6","Madhya Pradesh","Balaghat","70.47","18.13","0.29","14.57","14.86","4.35","107.82","119.95"
"8","2005","6","Madhya Pradesh","Balaghat","74.66","25.95","0.04","16.94","16.98","5.24","122.82","141.6"
"8","2006","6","Madhya Pradesh","Balaghat","73.64","25.47","0.1","20.59","20.69","4.92","124.72","141.47"
"8","2007","6","Madhya Pradesh","Balaghat","73.75","25.34","0.26","20.45","20.71","4.23","124.02","142.51"
"8","2008","6","Madhya Pradesh","Balaghat","73.72","26.44","0.84","20.36","21.2","6.28","127.63","145.5"
"8","2009","6","Madhya Pradesh","Balaghat","70.61","26.12","0.84","19.71","20.55","6.18","123.46","145.06"
"8","2010","6","Madhya Pradesh","Balaghat","72.92","26.52","1.03","20.69","21.72","6.82","127.99","148.0"
"8","2011","6","Madhya Pradesh","Balaghat","74.9","29.02","1.07","23.12","24.19","7.79","135.9","158.3"
"8","2012","6","Madhya Pradesh","Balaghat","75.57","29.53","1.09","24.66","25.74","8.53","139.38","164.48"
"8","2013","6","Madhya Pradesh","Balaghat","81.38","10.78","0.94","38.75","39.69","5.65","137.5","162.69"
"8","2014","6","Madhya Pradesh","Balaghat","84.91","12.05","1.42","36.72","38.14","8.16","143.25","167.02"
"8","2015","6","Madhya Pradesh","Balaghat","80.94","13.0","2.43","44.23","46.66","9.56","150.15","172.45"
"8","2016","6","Madhya Pradesh","Balaghat","86.46","19.8","7.39","26.25","33.64","12.32","152.21","176.91"
"8","2017","6","Madhya Pradesh","Balaghat","79.97","22.9","6.61","22.66","29.27","12.51","144.64","170.66"
"8","2018","6","Madhya Pradesh","Balaghat","82.34","20.65","7.92","19.98","27.9","12.27","143.15","173.65"
"8","2019","6","Madhya Pradesh","Balaghat","123.97","24.16","3.65","12.19","15.84","2.48","166.45","260.07"
"8","2020","6","Madhya Pradesh","Balaghat","123.97","38.64","4.0","2.24","6.24","7.79","176.64","329.66"
"9","1966","6","Madhya Pradesh","Chhindwara","0.0","0.1","0.0","14.7","14.7","0.2","15.0","15.0"
"9","1967","6","Madhya Pradesh","Chhindwara","0.0","0.3","0.0","15.43","15.43","0.2","15.9","15.9"
"9","1968","6","Madhya Pradesh","Chhindwara","0.0","0.2","0.0","18.49","18.49","0.4","19.1","19.4"
"9","1969","6","Madhya Pradesh","Chhindwara","0.0","0.3","0.0","19.9","19.9","0.5","21.5","21.5"
"9","1970","6","Madhya Pradesh","Chhindwara","0.1","0.4","0.0","23.79","23.79","0.5","24.8","25.1"
"9","1971","6","Madhya Pradesh","Chhindwara","0.0","0.4","0.0","27.06","27.06","0.8","28.3","28.5"
"9","1972","6","Madhya Pradesh","Chhindwara","0.1","0.3","0.0","27.5","27.5","0.3","28.7","28.8"
"9","1973","6","Madhya Pradesh","Chhindwara","0.2","0.3","0.0","25.87","25.87","0.9","27.2","29.4"
