Dist Code,State Code,State Name,Dist Name,Year,PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,PEARL MILLET IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),PEARL_MILLET_STATE_PRICE,FERT_DATA_AVAILABLE
91,11,Tamil Nadu,Ramananthapuram,1981,27.4,22.5,821.17,891.8,265.5,519.3,1.6,0.1,0.31,44.26,258.0,270.0,603.0,617.0,102.32,34.33,27.2825,30.046,23.732000000000003,32.68833333333334,25.614166666666673,7.074166666666667,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,127.95,0
91,11,Tamil Nadu,Ramananthapuram,1982,23.0,12.6,547.83,709.9,59.699999999999996,586.0,0.9,0.0,0.28,45.32,209.2,214.5,546.8,552.3,101.01,35.1425,27.282500000000002,30.368000000000002,23.640000000000004,33.050000000000004,25.5675,7.482500000000005,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,118.0,0
91,11,Tamil Nadu,Ramananthapuram,1983,25.4,41.3,1625.98,776.3,120.2,605.0,2.3,0.0,0.76,45.88,247.3,256.2,584.7,594.4,101.66,35.2175,27.604999999999997,30.928000000000004,23.582,33.553333333333335,25.712499999999995,7.8408333333333395,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,148.10000000000002,0
91,11,Tamil Nadu,Ramananthapuram,1984,25.6,12.4,484.38,1003.7,144.3,609.6,1.6,0.0,0.88,48.4,205.9,217.0,517.0,528.4,102.21,34.7475,26.560000000000002,30.058000000000003,23.19,32.630833333333335,25.07166666666667,7.559166666666666,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,133.85,0
91,11,Tamil Nadu,Ramananthapuram,1985,18.9,19.1,1010.58,882.7,210.8,591.8,1.0,0.0,1.23,52.52,189.3,198.5,516.8,526.7,101.92,34.6325,26.5475,30.369999999999997,23.642000000000003,33.027499999999996,25.310833333333335,7.7166666666666615,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,160.8,0
91,11,Tamil Nadu,Ramananthapuram,1986,63.0,23.0,365.08,667.4,83.1,524.3,1.0,0.0,1.09,45.86,182.4,186.8,513.9,518.7,100.93,34.93,27.244999999999997,30.386000000000003,23.733999999999998,33.04833333333333,25.521666666666665,7.526666666666667,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,171.39999999999998,0
91,11,Tamil Nadu,Ramananthapuram,1987,17.0,15.0,882.35,922.1,107.1,725.3000000000001,1.7,0.0,1.61,46.85,224.3,237.4,584.5,600.6,102.75,35.93,27.525,30.75,23.922,33.56166666666667,25.78916666666667,7.772499999999997,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,172.2,0
91,11,Tamil Nadu,Ramananthapuram,1988,11.9,9.5,798.32,589.8,218.60000000000002,235.19999999999996,1.5,0.0,0.95,57.97,177.5,181.1,488.6,493.3,100.96,35.0175,27.0575,31.248,23.656,33.475833333333334,25.558333333333326,7.9175000000000075,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,161.65,0
91,11,Tamil Nadu,Ramananthapuram,1989,13.6,15.2,1117.65,792.6,177.7,467.6,1.7,0.0,0.9,56.0,212.1,217.7,545.9,552.6,101.23,34.845,26.582499999999996,30.844,23.15,33.23666666666667,24.96666666666667,8.270000000000003,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,190.7,0
91,11,Tamil Nadu,Ramananthapuram,1990,18.56,20.01,1078.13,922.9,97.30000000000001,720.0,2.7,0.0,0.9,48.65,220.27,229.24,540.9,553.29,102.29,35.269999999999996,27.009999999999998,30.817999999999994,23.863999999999997,33.3575,25.639166666666668,7.718333333333334,28.5,6.16,5.16,39.82,1075.0,7235.0,120.0,ORTHIDS,874.0,187.5,1
91,11,Tamil Nadu,Ramananthapuram,1991,15.15,17.17,1133.33,677.4,100.1,514.2,2.87,0.0,1.33,62.55,200.6,205.4,510.89,516.48,101.09,35.04,27.377499999999998,30.645999999999997,23.752,33.376666666666665,25.64833333333333,7.728333333333335,35.78,11.88,10.23,57.88,1969.0,9741.0,120.0,ORTHIDS,874.0,220.5,1
91,11,Tamil Nadu,Ramananthapuram,1992,13.38,17.47,1305.68,742.8,111.1,571.0,0.73,0.0,1.14,46.93,220.58,226.73,545.15,552.89,101.42,35.165,26.932499999999997,30.82,23.188000000000002,33.42250000000001,25.005000000000006,8.4175,37.84,7.43,1.37,46.64,1345.0,9062.0,120.0,ORTHIDS,874.0,251.0,1
91,11,Tamil Nadu,Ramananthapuram,1993,15.0,29.0,1933.33,1050.1,101.79999999999998,920.5999999999999,0.74,0.0,0.51,55.16,230.94,237.82,510.89,516.48,101.09,35.6225,26.667500000000004,30.477999999999998,23.244,33.48250000000001,25.040000000000003,8.442500000000006,40.33,8.7,4.44,53.46,1446.0,8785.0,120.0,ORTHIDS,874.0,273.0,1
91,11,Tamil Nadu,Ramananthapuram,1994,9.5,10.87,1144.21,662.2,34.8,560.6999999999999,0.52,0.0,0.81,57.14,228.5,232.98,529.99,534.59,100.87,35.42,26.9075,30.778,23.448,33.49666666666666,25.17833333333333,8.318333333333332,35.04,10.32,7.6,52.97,1254.0,8159.0,120.0,ORTHIDS,874.0,337.0,1
91,11,Tamil Nadu,Ramananthapuram,1995,9.41,5.72,607.86,518.6,89.9,294.5,0.51,0.0,0.56,45.76,171.12,172.51,430.55,432.9,100.55,35.4375,27.15,31.354000000000003,23.784,33.619166666666665,25.424999999999997,8.194166666666668,29.27,11.09,11.27,51.63,1062.0,6783.0,120.0,ORTHIDS,874.0,396.0,1
91,11,Tamil Nadu,Ramananthapuram,1996,12.17,15.73,1292.52,859.1,190.3,586.9,0.4,0.0,0.58,47.17,195.26,197.29,468.68,471.76,100.66,34.55,27.2425,31.258,23.182,33.56583333333334,25.129166666666666,8.436666666666671,104.85,9.24,9.4,123.5,1197.0,6725.0,120.0,ORTHIDS,874.0,,1
91,11,Tamil Nadu,Ramananthapuram,1997,10.74,19.11,1779.33,1144.3,107.4,961.5,0.28,0.0,1.18,55.87,221.61,224.37,491.27,495.11,100.78,35.65,27.5375,31.098000000000003,23.826,33.66166666666667,25.617499999999996,8.044166666666673,53.49,10.54,8.51,72.54,1281.0,11204.0,120.0,ORTHIDS,874.0,359.0,1
91,11,Tamil Nadu,Ramananthapuram,1998,9.51,14.47,1521.56,970.7,245.5,597.1,0.38,0.0,1.12,63.25,229.52,232.74,478.59,482.57,100.83,35.415000000000006,27.455,31.65,24.062,34.145833333333336,25.794166666666666,8.35166666666667,40.504999999999995,12.155000000000001,5.915,59.650000000000006,1477.0,8732.5,120.0,ORTHIDS,874.0,411.0,1
91,11,Tamil Nadu,Ramananthapuram,1999,11.19,17.83,1593.39,619.2,87.30000000000001,476.3,1.07,0.04,0.84,62.94,214.1,217.77,457.59,461.38,100.83,35.2375,27.0975,31.206,23.113999999999997,33.54666666666667,25.035833333333333,8.510833333333334,40.504999999999995,12.155000000000001,5.915,59.650000000000006,1477.0,8732.5,120.0,ORTHIDS,874.0,498.0,1
91,11,Tamil Nadu,Ramananthapuram,2000,9.38,9.61,1024.52,951.4,208.6,663.9,0.85,0.05,1.42,61.11,202.0,205.56,435.59,439.16,100.82,34.69,27.38,31.002000000000002,23.776,33.39333333333334,25.55250000000001,7.840833333333329,36.27,10.79,4.53,51.58,1315.0,6601.0,120.0,ORTHIDS,874.0,439.0,1
91,11,Tamil Nadu,Ramananthapuram,2001,7.04,9.43,1339.49,806.9,159.5,470.2,0.76,0.05,1.89,60.57,201.78,206.13,432.01,437.07,101.17,35.0925,27.2625,30.797999999999995,23.644,33.30166666666668,25.458333333333332,7.843333333333344,42.21,13.32,4.14,59.67,1818.0,8680.0,120.0,ORTHIDS,874.0,480.0,1
91,11,Tamil Nadu,Ramananthapuram,2002,6.72,8.39,1248.51,871.9,45.8,751.3000000000001,0.67,0.0,2.25,69.16,210.25,212.79,431.9,435.19,100.76,35.472500000000004,27.645000000000003,30.735999999999997,23.584,33.40583333333334,25.564166666666665,7.841666666666676,38.51,13.32,3.8,55.63,1508.0,7632.0,120.0,ORTHIDS,874.0,567.0,1
91,11,Tamil Nadu,Ramananthapuram,2003,5.88,6.46,1098.64,709.2,118.6,442.7,0.6,0.0,2.32,65.01,198.94,203.98,438.54,444.25,101.3,35.6525,27.825000000000003,30.880000000000003,23.728,33.59583333333334,25.754166666666666,7.841666666666672,31.95,12.56,4.15,48.66,1748.0,7250.0,120.0,ORTHIDS,874.0,545.0,1
91,11,Tamil Nadu,Ramananthapuram,2004,6.89,8.31,1206.1,1116.7,229.5,723.2,0.16,0.0,2.52,58.78,208.96,213.59,455.27,461.71,101.41,35.1125,27.285,30.610000000000003,23.458000000000002,33.20083333333333,25.359166666666667,7.8416666666666615,48.94,19.07,5.3,73.31,2056.0,8871.0,120.0,ORTHIDS,874.0,542.5,1
91,11,Tamil Nadu,Ramananthapuram,2005,7.55,9.85,1304.64,1274.8,136.0,802.8,0.67,0.0,2.64,56.6,212.91,217.46,448.89,454.96,101.35,35.43,27.604999999999997,30.9,23.748,33.447500000000005,25.607499999999998,7.840000000000007,58.71,23.74,5.99,88.44,2423.0,9661.0,120.0,ORTHIDS,874.0,589.0,1
91,11,Tamil Nadu,Ramananthapuram,2006,5.48,18.28,3335.77,1634.5,77.6,658.7,0.53,0.0,2.6,57.85,209.32,213.17,440.47,445.29,101.09,35.21,27.384999999999998,30.514,23.357999999999997,33.122499999999995,25.280833333333334,7.8416666666666615,55.63,20.4,5.84,81.87,1588.0,7684.0,120.0,ORTHIDS,874.0,,1
91,11,Tamil Nadu,Ramananthapuram,2007,4.57,8.46,1851.2,787.8,150.5,583.8999999999999,0.27,0.0,4.86,67.45,209.39,213.06,429.26,434.0,101.1,35.42,27.59,30.85,23.698,33.41416666666666,25.5725,7.841666666666658,30.27,8.31,5.04,43.62,802.0,6031.0,120.0,ORTHIDS,874.0,,1
91,11,Tamil Nadu,Ramananthapuram,2008,3.62,6.21,1715.47,1477.9,145.6,900.0,0.2,0.0,4.01,63.43,212.84,218.21,434.67,441.37,101.54,35.332499999999996,27.5,30.968,23.812,33.26499999999999,25.42,7.844999999999992,51.11,18.68,10.06,79.85,2325.0,10668.0,120.0,ORTHIDS,874.0,934.0,1
91,11,Tamil Nadu,Ramananthapuram,2009,3.92,5.89,1502.55,565.6,78.3,349.90000000000003,0.09,0.0,5.2,64.8,203.72,206.44,420.49,423.69,100.76,35.8825,28.0525,31.233999999999998,24.084,33.873333333333335,26.034166666666668,7.839166666666667,40.22,11.07,8.34,59.63,1290.0,9023.0,120.0,ORTHIDS,874.0,1172.0,1
91,11,Tamil Nadu,Ramananthapuram,2010,2.94,6.95,2363.95,1104.6,274.09999999999997,736.8000000000001,0.09,0.0,5.11,65.24,211.6,214.78,427.36,430.74,100.79,35.6025,27.7725,31.116000000000003,23.964000000000002,33.82749999999999,25.985000000000003,7.8424999999999905,41.07,16.28,7.61,64.97,1964.0,9465.0,120.0,ORTHIDS,874.0,1149.0,1
91,11,Tamil Nadu,Ramananthapuram,2011,2.7,6.54,2422.22,855.7,120.2,32.0,0.05,0.0,3.65,59.99,211.77,215.83,429.34,434.89,101.29,35.82,27.995,30.856,23.7,33.607499999999995,25.765833333333333,7.8416666666666615,48.66,16.32,7.45,72.43,2306.0,11334.0,120.0,ORTHIDS,874.0,1363.5,1
91,11,Tamil Nadu,Ramananthapuram,2012,3.52,3.47,985.8,536.5,100.8,389.2,0.13,0.0,4.77,66.38,186.64,190.11,388.46,392.37,101.01,35.817499999999995,27.990000000000002,31.224,24.068,33.79083333333333,25.950000000000003,7.840833333333329,41.45,14.15,4.54,60.13,1207.0,7048.0,120.0,ORTHIDS,874.0,1638.0,1
91,11,Tamil Nadu,Ramananthapuram,2013,5.55,11.68,2104.5,579.9,73.1,428.5999999999999,0.24,0.0,5.37,68.89,172.72,174.7,417.99,420.95,100.71,35.4125,27.5825,31.560000000000002,24.412000000000003,33.90583333333334,26.06583333333333,7.8400000000000105,19.66,8.28,2.08,30.02,880.0,3348.0,120.0,ORTHIDS,874.0,1802.0,1
91,11,Tamil Nadu,Ramananthapuram,2014,5.18,21.23,4098.46,935.7,84.80000000000001,667.1,0.24,0.0,6.17,61.58,188.13,191.35,418.58,422.46,100.93,36.06,28.229999999999997,31.326,24.172000000000004,33.87833333333333,26.03583333333334,7.8424999999999905,40.68,12.43,6.84,59.95,2102.0,10016.0,120.0,ORTHIDS,874.0,1851.0,1
91,11,Tamil Nadu,Ramananthapuram,2015,3.31,10.02,3027.19,1018.9,155.89999999999998,577.4999999999999,0.22,0.0,4.33,55.63,194.8,202.0,397.04,404.6,101.9,36.2475,28.229999999999997,31.214,24.330000000000002,33.86249999999999,26.10166666666667,7.76083333333332,66.16,22.21,6.74,95.1,2284.0,11160.0,120.0,ORTHIDS,874.0,,1
92,11,Tamil Nadu,Thirunelveli,1966,66.0,45.0,681.82,730.1,124.1,508.50000000000006,1.4,22.9,0.0,49.26,157.7,229.9,462.9,550.5,118.92,32.6825,25.332500000000003,30.018,22.464,31.914166666666663,24.0175,7.896666666666665,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,50.0,0
92,11,Tamil Nadu,Thirunelveli,1967,77.0,52.0,675.32,728.7,108.6,444.7,1.4,21.3,0.0,59.78,172.7,240.5,489.9,576.2,117.62,32.417500000000004,25.040000000000003,29.674,21.558,31.625833333333333,23.459999999999997,8.165833333333335,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,50.0,0
92,11,Tamil Nadu,Thirunelveli,1968,79.1,51.0,644.75,758.8,131.7,403.59999999999997,1.6,22.0,0.0,63.95,161.8,231.2,472.9,552.8,116.9,32.155,25.1275,29.733999999999998,21.936,31.37333333333333,23.624166666666667,7.749166666666664,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,67.8,0
92,11,Tamil Nadu,Thirunelveli,1969,80.8,52.6,650.99,774.3,199.1,443.90000000000003,3.4,20.5,0.0,51.96,154.2,224.0,456.6,541.4,118.57,32.8025,25.372500000000002,29.688,22.134,31.81,23.87,7.939999999999998,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,65.1,0
92,11,Tamil Nadu,Thirunelveli,1970,72.3,47.0,650.07,724.2,69.7,455.2,3.4,21.4,0.0,58.57,149.9,216.4,465.1,551.3,118.53,32.41,25.3,29.608000000000004,22.072,31.489166666666673,23.872500000000002,7.616666666666671,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,62.8,0
92,11,Tamil Nadu,Thirunelveli,1971,76.6,58.3,761.1,984.9,153.7,659.5,5.4,23.5,0.0,68.84,175.8,242.1,490.9,582.7,118.7,31.987499999999997,24.915,29.384000000000004,21.53,31.239166666666666,23.325833333333335,7.91333333333333,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,61.25,0
92,11,Tamil Nadu,Thirunelveli,1972,69.9,32.4,463.52,919.1,156.8,579.9000000000001,2.1,25.9,0.0,62.97,176.8,252.5,487.3,587.7,120.6,33.2,25.447499999999998,29.792,21.894,31.799166666666668,23.565833333333334,8.233333333333334,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,65.45,0
92,11,Tamil Nadu,Thirunelveli,1973,66.3,46.3,698.34,903.4,126.5,656.1,1.9,25.3,0.0,68.02,183.1,254.7,487.7,580.0,118.93,32.51,25.4575,30.298000000000002,22.002,32.06,23.845,8.215000000000003,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,86.35,0
92,11,Tamil Nadu,Thirunelveli,1974,63.1,29.2,462.76,557.9,124.9,272.5,2.7,22.2,0.1,62.86,149.3,226.1,399.2,483.9,121.22,32.582499999999996,24.8775,30.344,21.124,31.94666666666667,23.137500000000006,8.809166666666663,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,154.7,0
92,11,Tamil Nadu,Thirunelveli,1975,73.9,35.1,474.97,493.2,185.9,184.10000000000002,2.0,20.8,0.35,59.12,126.2,183.1,378.0,449.9,119.02,32.0275,25.0225,29.812,21.633999999999997,31.512499999999992,23.455,8.057499999999994,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,102.7,0
92,11,Tamil Nadu,Thirunelveli,1976,80.8,49.0,606.44,645.5,66.6,473.9,2.4,20.6,0.28,46.3,132.6,166.2,442.1,489.7,110.77,33.0475,25.322499999999998,29.794,22.186,31.880833333333328,23.712500000000002,8.168333333333326,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,97.2,0
92,11,Tamil Nadu,Thirunelveli,1977,66.0,84.6,1281.82,1198.2,75.5,886.8000000000001,2.5,22.7,0.3,62.24,173.5,250.8,479.8,572.9,119.4,33.055,25.375,29.913999999999998,22.196,31.82083333333334,23.895833333333332,7.925000000000008,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,98.0,0
92,11,Tamil Nadu,Thirunelveli,1978,64.0,62.3,973.44,810.5,66.1,601.6999999999999,3.1,22.1,0.37,72.03,177.8,252.7,467.6,564.3,120.68,32.21,25.4325,29.846000000000004,22.748,31.623333333333335,24.22333333333334,7.399999999999995,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,76.6,0
92,11,Tamil Nadu,Thirunelveli,1979,58.0,62.3,1074.14,1256.0,164.5,997.2000000000002,2.4,22.4,0.35,71.33,185.0,270.0,469.0,570.0,121.54,32.4325,25.957500000000003,29.744,23.188000000000002,31.641666666666666,24.727500000000003,6.914166666666663,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,87.85,0
92,11,Tamil Nadu,Thirunelveli,1980,57.6,41.3,717.01,721.6,105.3,470.29999999999995,2.7,21.9,0.4,68.62,175.0,246.0,434.0,515.0,118.66,33.115,25.655,30.442,22.586000000000002,32.23666666666666,24.395,7.841666666666658,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,109.15,0
92,11,Tamil Nadu,Thirunelveli,1981,48.0,46.4,966.67,646.3,155.6,368.5,1.9,21.8,0.64,61.45,159.0,216.0,399.0,469.0,117.54,32.3975,25.657500000000002,29.662,22.583999999999996,31.65416666666667,24.326666666666664,7.327500000000004,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,127.95,0
92,11,Tamil Nadu,Thirunelveli,1982,49.0,40.2,820.41,702.3,100.9,484.6,2.2,23.4,0.63,54.17,148.7,192.7,389.6,446.3,114.55,33.16,25.605,30.004,22.51,32.01,24.27083333333334,7.739166666666659,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,118.0,0
92,11,Tamil Nadu,Thirunelveli,1983,50.4,65.2,1293.65,584.5,96.9,456.7,2.6,22.7,0.38,54.43,161.5,196.0,417.9,463.1,110.82,33.3125,26.012499999999996,30.631999999999998,22.516,32.57083333333333,24.4725,8.098333333333333,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,148.10000000000002,0
92,11,Tamil Nadu,Thirunelveli,1984,57.1,66.5,1164.62,990.2,112.8,562.1,1.9,21.9,0.33,66.3,160.1,218.1,414.5,486.7,117.42,32.8975,25.015,29.821999999999996,22.188,31.6925,23.877499999999998,7.815000000000001,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,133.85,0
92,11,Tamil Nadu,Thirunelveli,1985,47.9,59.2,1235.91,800.8,98.3,614.4,3.2,20.7,0.3,72.12,162.0,215.6,404.9,478.0,118.05,32.775,25.0,30.026,22.532000000000004,32.03333333333334,24.061666666666667,7.971666666666671,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,160.8,0
92,11,Tamil Nadu,Thirunelveli,1986,43.9,15.8,359.91,561.5,57.5,407.4,1.6,18.2,0.44,45.1,104.9,132.3,340.5,384.8,113.01,32.985,25.6075,30.092000000000002,22.676000000000002,32.06583333333334,24.284166666666664,7.781666666666673,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,171.39999999999998,0
92,11,Tamil Nadu,Thirunelveli,1987,36.7,29.4,801.09,452.3,119.2,208.10000000000002,0.5,21.7,0.48,46.1,138.9,171.4,384.7,432.3,112.37,34.035000000000004,25.9375,30.424,22.827999999999996,32.583333333333336,24.553333333333338,8.029999999999998,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,172.2,0
92,11,Tamil Nadu,Thirunelveli,1988,33.3,28.3,849.85,714.5,120.3,370.00000000000006,0.8,20.9,0.52,52.04,134.7,178.6,407.3,468.2,114.95,33.144999999999996,25.495,30.944,22.587999999999997,32.505,24.3325,8.172500000000003,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,161.65,0
92,11,Tamil Nadu,Thirunelveli,1989,32.5,43.1,1326.15,734.7,188.3,377.1,0.8,19.7,0.51,55.55,135.8,182.4,396.3,467.4,117.94,32.927499999999995,24.972500000000004,30.51,22.058,32.23499999999999,23.712499999999995,8.522499999999997,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,190.7,0
92,11,Tamil Nadu,Thirunelveli,1990,30.13,46.07,1529.04,882.7,37.8,757.0,0.47,22.5,0.52,57.46,160.9,202.73,396.97,462.62,116.54,33.39,25.435,30.45,22.732,32.350833333333334,24.37583333333333,7.975000000000005,101.49,42.35,45.67,189.52,4919.0,23418.0,111.0,SANDY,686.0,187.5,1
92,11,Tamil Nadu,Thirunelveli,1991,18.2,27.09,1488.46,886.3,260.1,481.90000000000003,0.57,23.13,0.4,64.99,159.23,207.46,363.57,426.66,117.35,33.135000000000005,25.78,30.258,22.604,32.35916666666666,24.3775,7.9816666666666585,117.32,40.07,55.52,212.91,3213.0,21611.0,111.0,SANDY,686.0,220.5,1
92,11,Tamil Nadu,Thirunelveli,1992,18.89,29.16,1543.67,1090.0,232.6,679.6,0.44,21.11,0.41,68.97,166.09,213.58,375.56,438.15,116.67,33.235,25.3075,30.429999999999996,22.034,32.412499999999994,23.738333333333333,8.674166666666661,120.88,35.82,39.06,195.75,4347.0,25676.0,111.0,SANDY,686.0,251.0,1
92,11,Tamil Nadu,Thirunelveli,1993,23.0,29.0,1260.87,1058.0,95.99999999999999,861.3000000000001,0.75,22.63,0.11,75.06,178.32,212.71,363.57,426.66,117.35,33.6775,25.025000000000002,30.121999999999996,22.127999999999997,32.468333333333334,23.77083333333333,8.697500000000005,98.2,33.75,61.26,193.22,4674.0,27271.0,111.0,SANDY,686.0,273.0,1
92,11,Tamil Nadu,Thirunelveli,1994,20.52,28.51,1389.38,1043.3,166.70000000000002,671.7,1.0,23.57,0.34,69.3,172.61,219.86,380.74,443.0,116.35,33.4825,25.2775,30.441999999999997,22.348000000000003,32.47833333333334,23.905,8.573333333333338,84.22,31.46,44.35,160.02,3401.0,20232.0,111.0,SANDY,686.0,337.0,1
92,11,Tamil Nadu,Thirunelveli,1995,20.94,6.26,298.95,823.6,122.19999999999999,439.30000000000007,0.34,20.92,0.51,68.83,148.37,178.13,320.7,370.48,115.52,33.545,25.5675,30.941999999999997,22.610000000000003,32.59583333333334,24.149166666666662,8.446666666666676,112.4,30.78,45.86,189.04,2735.0,19513.0,111.0,SANDY,686.0,396.0,1
92,11,Tamil Nadu,Thirunelveli,1996,25.19,42.59,1690.75,765.7,133.1,507.2,0.7,19.42,0.42,63.92,131.24,150.85,303.75,336.74,110.86,32.66,25.6575,30.836000000000002,22.002000000000002,32.53916666666666,23.85083333333333,8.688333333333329,109.12,31.8,32.18,173.1,3067.0,16007.0,111.0,SANDY,686.0,,1
92,11,Tamil Nadu,Thirunelveli,1997,28.6,56.04,1959.44,1192.5,70.1,991.8000000000001,0.65,20.09,0.32,69.71,155.65,178.45,343.21,369.85,107.76,33.652499999999996,25.849999999999998,30.73,22.694,32.62,24.32166666666667,8.298333333333328,121.45,41.02,45.7,208.17,5105.0,27777.0,111.0,SANDY,686.0,359.0,1
92,11,Tamil Nadu,Thirunelveli,1998,20.96,36.71,1751.43,799.1,115.5,567.8,0.66,21.22,0.67,72.17,157.32,193.55,352.43,392.13,111.26,33.474999999999994,25.815,31.183999999999997,22.828,33.08833333333333,24.478333333333335,8.609999999999996,124.285,45.730000000000004,49.29,222.82999999999998,4796.5,26029.0,111.0,SANDY,686.0,411.0,1
92,11,Tamil Nadu,Thirunelveli,1999,30.38,60.41,1988.48,704.6,101.80000000000001,544.0,1.01,20.51,0.9,67.71,149.34,185.25,342.53,380.85,111.19,33.335,25.505,30.836000000000002,21.982,32.5225,23.75916666666667,8.763333333333332,124.285,45.730000000000004,49.29,222.82999999999998,4796.5,26029.0,111.0,SANDY,686.0,498.0,1
92,11,Tamil Nadu,Thirunelveli,2000,20.83,25.61,1229.48,702.2,175.2,470.9,0.76,21.25,0.86,59.36,138.45,173.92,303.14,342.18,112.88,32.79,25.785,30.662,22.669999999999998,32.39416666666667,24.296666666666667,8.097500000000004,133.08,46.94,49.47,229.49,4248.0,23570.0,111.0,SANDY,686.0,439.0,1
92,11,Tamil Nadu,Thirunelveli,2001,19.84,22.36,1127.02,714.4,85.39999999999999,486.40000000000003,0.39,20.86,1.48,56.14,126.43,157.24,288.82,321.71,111.39,32.785,25.265,30.458,22.542,32.07,23.974166666666665,8.095833333333335,118.36,53.14,57.72,229.22,5106.0,23147.0,111.0,SANDY,686.0,480.0,1
92,11,Tamil Nadu,Thirunelveli,2002,19.88,25.93,1304.33,805.7,56.599999999999994,578.6999999999999,0.42,19.72,1.68,59.02,130.64,151.99,294.1,318.39,108.26,33.265,25.7475,30.413999999999998,22.499999999999996,32.3025,24.210000000000004,8.092499999999998,142.36,57.47,49.16,248.99,5811.0,27838.0,111.0,SANDY,686.0,567.0,1
92,11,Tamil Nadu,Thirunelveli,2003,22.31,36.37,1630.21,960.3,155.9,625.3,0.44,19.4,0.98,59.87,122.63,134.64,294.18,314.13,106.78,33.7225,26.2,30.436,22.516,32.48416666666667,24.38666666666667,8.097499999999997,117.78,49.24,49.42,216.44,4470.0,22516.0,111.0,SANDY,686.0,545.0,1
92,11,Tamil Nadu,Thirunelveli,2004,21.74,44.92,2066.24,1044.8,208.7,615.9,0.44,34.27,1.12,64.8,150.43,177.1,345.71,379.62,109.81,33.235,25.71,30.386000000000003,22.468,32.24,24.141666666666666,8.098333333333336,124.01,48.54,63.13,235.68,5248.0,28995.0,111.0,SANDY,686.0,542.5,1
