Dist Code,Year,yield_kg_ha
44,1985,851.85
44,1986,916.67
44,1987,727.27
44,1988,1008.47
44,1989,1150.0
44,1990,1289.28
44,1991,1508.02
44,1992,1099.18
44,1993,1076.92
44,1994,1357.14
44,1995,1307.69
44,1996,1230.77
44,1997,1454.55
44,1998,1250.0
44,1999,1223.11
44,2000,1547.42
44,2001,1032.79
44,2002,1181.82
44,2003,2175.87
44,2004,1668.5
44,2005,1034.13
44,2006,629.82
44,2007,1172.01
44,2008,1439.5
44,2009,1437.29
44,2010,1946.31
44,2011,1362.14
44,2012,2062.99
44,2013,1444.44
44,2014,2150.94
44,2015,2214.29
45,1966,770.49
45,1967,806.45
45,1968,419.16
45,1969,663.97
45,1970,672.1
45,1971,780.41
45,1972,600.0
45,1973,822.05
45,1974,704.71
45,1975,846.64
45,1976,745.48
45,1977,888.89
45,1978,829.3
45,1979,838.24
45,1980,913.04
45,1981,1015.63
45,1982,867.51
45,1983,920.2
45,1984,895.07
45,1985,864.77
45,1986,666.67
45,1987,604.65
45,1988,795.65
45,1989,769.07
45,1990,784.59
45,1991,779.6
45,1992,784.31
45,1993,627.45
45,1994,1078.13
45,1995,970.15
45,1996,885.25
45,1997,585.37
45,1998,1166.67
45,1999,926.87
45,2000,1109.41
45,2001,850.44
45,2002,677.42
45,2003,1149.56
45,2004,1032.69
45,2005,564.45
45,2006,940.59
45,2007,918.04
45,2008,832.02
45,2009,1109.42
45,2010,856.92
45,2011,1089.08
45,2012,924.68
45,2013,695.59
45,2014,900.61
45,2015,1007.66
46,1966,722.22
46,1967,473.68
46,1968,287.36
46,1969,647.62
46,1970,505.21
46,1971,347.83
46,1972,477.61
46,1973,798.66
46,1974,876.71
46,1975,747.42
46,1976,534.48
46,1977,824.24
46,1978,639.24
46,1979,636.36
46,1980,647.06
46,1981,750.0
46,1982,713.24
46,1983,583.85
46,1984,728.07
46,1985,858.49
46,1986,857.14
46,1987,933.33
46,1988,746.15
46,1989,680.33
46,1990,738.88
46,1991,736.2
46,1992,694.19
46,1993,714.29
46,1994,666.67
46,1995,600.0
46,1996,500.0
46,1997,500.0
46,1998,500.0
46,1999,720.0
46,2000,661.18
46,2001,923.42
46,2002,1000.0
46,2003,851.85
46,2004,760.87
46,2005,688.74
46,2006,467.53
46,2007,766.67
46,2008,670.73
46,2009,763.16
46,2010,500.0
46,2011,800.0
46,2012,1111.11
46,2013,1142.86
46,2014,1333.33
46,2015,857.14
47,1966,500.0
47,1967,500.0
47,1968,769.23
47,1969,647.06
47,1970,642.86
47,1971,600.0
47,1972,571.43
47,1973,900.0
47,1974,666.67
47,1975,750.0
47,1976,600.0
47,1977,875.0
47,1978,888.89
47,1979,1000.0
47,1980,1000.0
47,1981,1000.0
47,1982,1000.0
47,1983,1000.0
47,1984,1000.0
47,1985,1000.0
47,2003,1250.0
47,2004,1000.0
47,2005,1250.0
48,1966,666.67
48,1967,666.67
48,1968,476.19
48,1969,629.63
48,1970,650.0
48,1971,631.58
48,1972,588.24
48,1973,833.33
48,1974,666.67
48,1975,731.48
48,1976,615.38
48,1977,875.0
48,1978,843.75
48,1979,1000.0
48,1980,1000.0
48,1981,1000.0
48,1982,714.29
48,1983,750.0
48,1984,750.0
48,1985,500.0
48,1986,1000.0
48,1987,500.0
48,1988,500.0
48,1989,1000.0
48,1990,1000.0
48,2003,1000.0
49,1966,516.13
49,1967,438.6
49,1968,706.32
49,1969,294.85
49,1970,422.18
49,1971,322.51
49,1972,296.1
49,1973,589.29
49,1974,608.86
49,1975,626.49
49,1976,591.17
49,1977,746.84
49,1978,794.97
49,1979,756.76
49,1980,760.87
49,1981,829.79
49,1982,463.48
49,1983,772.83
49,1984,509.16
49,1985,564.59
49,1986,807.69
49,1987,500.0
49,1988,1200.0
49,1989,1081.52
49,1990,1143.82
49,1991,1077.86
49,1992,1094.88
49,1993,1330.6
49,1994,1000.0
49,1995,1823.53
49,1996,1500.0
49,1997,1000.0
49,1998,1470.59
49,1999,1338.12
49,2000,1497.22
49,2001,1221.21
49,2002,917.86
49,2003,1378.32
49,2004,807.07
49,2005,1535.36
49,2006,1166.2
49,2007,2041.53
49,2008,1129.19
49,2009,2443.38
49,2010,2128.75
49,2011,2098.6
49,2012,2047.72
49,2013,1795.93
49,2014,1036.08
49,2015,2195.22
50,1966,660.38
50,1967,978.72
50,1968,557.62
50,1969,918.32
50,1970,978.26
50,1971,635.74
50,1972,678.68
50,1973,864.73
50,1974,937.06
50,1975,1000.0
50,1976,839.24
50,1977,1200.63
50,1978,1250.0
50,1979,1333.33
50,1980,971.43
50,1981,1459.46
50,1982,637.82
50,1983,1118.98
50,1984,878.89
50,1985,733.33
50,1986,913.04
50,1987,684.21
50,1988,1437.21
50,1989,1170.98
50,1990,1216.8
50,1991,1104.14
50,1992,1249.83
50,1993,1455.97
50,1994,1229.89
50,1995,1773.78
50,1996,1777.78
50,1997,1432.28
50,1998,1595.74
50,1999,1458.43
50,2000,1573.94
50,2001,1287.8
50,2002,1129.17
50,2003,1429.12
50,2004,1407.66
50,2005,1602.92
50,2006,1293.12
50,2007,2108.06
50,2008,1227.2
50,2009,2509.83
50,2010,2199.9
50,2011,2140.14
50,2012,2152.52
50,2013,2000.47
50,2014,1230.2
50,2015,2360.24
51,1966,709.68
51,1967,729.73
51,1968,460.36
51,1969,717.34
51,1970,714.29
51,1971,529.22
51,1972,468.84
51,1973,1002.61
51,1974,440.99
51,1975,464.29
51,1976,342.42
51,1977,636.09
51,1978,746.48
51,1979,432.43
51,1980,538.46
51,1981,836.73
51,1982,422.43
51,1983,699.53
51,1984,435.7
51,1985,719.25
51,1986,411.76
51,1987,454.55
51,1988,627.99
51,1989,839.01
51,1990,591.02
51,1991,673.15
51,1992,823.61
51,1993,1050.82
51,1994,607.84
51,1995,1173.08
51,1996,802.33
51,1997,786.93
51,1998,965.25
51,1999,705.51
51,2000,951.34
51,2001,832.81
51,2002,727.59
51,2003,1242.93
51,2004,978.15
51,2005,1297.2
51,2006,944.88
51,2007,1318.24
51,2008,1094.51
51,2009,925.1
51,2010,1685.27
51,2011,825.78
51,2012,1512.93
51,2013,1368.58
51,2014,1301.71
51,2015,1498.36
52,1966,347.17
52,1967,447.37
52,1968,469.7
52,1969,295.67
52,1970,492.2
52,1971,635.89
52,1972,513.78
52,1973,513.26
52,1974,457.98
52,1975,476.71
52,1976,272.37
52,1977,633.23
52,1978,467.74
52,1979,571.43
52,1980,391.3
52,1981,701.75
52,1982,257.93
52,1983,930.88
52,1984,487.73
52,1985,527.68
52,1986,592.59
52,1987,692.31
52,1988,282.72
52,1989,588.24
52,1990,375.77
52,1991,353.41
52,1992,637.6
52,1993,400.0
52,1994,333.33
52,1995,750.0
52,1996,666.67
52,1997,1000.0
52,1998,666.67
52,1999,543.35
52,2000,584.23
52,2001,333.33
52,2002,500.0
52,2003,167.36
52,2004,398.15
52,2005,1896.23
52,2006,302.63
52,2007,2138.21
52,2008,1363.64
52,2009,1836.16
52,2010,727.72
52,2011,1263.74
